filename,reference,prediction
val_822.jpg," picture is taken outside on a sunny day. A man is riding a black motorcycle on a paved road. He is wearing a black helmet, a vest over",Three motorcycles are parked on the street next to a white line.  The motorcycles are black and red.  One rider is wearing a red shirt and
val_73.jpg, boy is catching a  red frisbee while standing on the grass of a park.  There are many tall street lights in the park.  The,"Three people are playing Frisbee on a grassy field on a sunny day. One is wearing a pink shirt, and black shorts. The other"
val_929.jpg, is an image of a cat. The cat is on a window sill. The cat is gray. The cat has long white whiskers. The cat has,"Browse through a large, glass, metal, wood, and stone catacombs.  There are as many as five such catacombs."
val_75.jpg, is a black cow laying down. it has white horns on its head. the eyes of the cow are black as well. it has a rope tied around, a group of rams and sheep are in an area. There are five rams and sheep laying down and one standing up. The rams have
val_830.jpg, clock mounted in a building gives the time as 12:54 in the afternoon. The clock face is black.  The hands and numbers are golden. ,The clock is very ornate. It has gold hands. There are cardinal numbers and roman numerals. There are also figurines around the clock
val_211.jpg, bunch of people are at a bar. the bar is silver and metal. all of the men are wearing jeans. one of the men are bald with sunglasses,"The warehouse has brick walls and metal ceilings. There is a sign on the wall that says the word ""Microsoft"" on the wall. There is a"
val_556.jpg, sky is clear except for a few scatter thin clouds. There is a building. The building has red brick and white trim with rectangular windows. The doors are,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_345.jpg, hot dog and some strips of green dehydrated kale with sauce on them are seen on a hot dog bum. There is some sauerkraut on,"The image is of a barbeque grill.  There is a round plate on the left that contains red, green and yellow peppers on it."
val_133.jpg, large white building with a clock on both sides of it. There is a pointed roof of a building in front of the white building. There are many clouds,The cliff in the photos is really high. In the distance on the other side of the water there is more land that is lower and has sparse vegetation
val_289.jpg, man is wearing a red shirt and a white vest. He is tying a silver tie around his neck. There is a black tag on the tie. , a man is wearing a tie. he is wearing a tie. his tie is white. there is a kid next to him. the kid is wearing
val_695.jpg, elephant walking in the front is smaller than the others. The elephant behind the smaller one has a thick long trunk. The small elephant has a patch of dark,Two elephants are in a cage in a building at a zoo. One elephant is larger and the other elephant is a small baby. They are standing on
val_169.jpg," hotdog is inside of a code of paper. The hotdog has onions, nacho cheese, and brown mustard on it. Someone is holding it up",The image is of a hot dog covered in toppings. The hot dog is sitting on white paper plates. There is cheese on top of the hot
val_734.jpg, is an image of a person in a shop. The shop is a shop that specializes in clocks. There are lots of various clocks laid out on the table,A man is standing in front of a window display. There is a clock on the wall in front of the man. The clock has a white face
val_106.jpg, large brown bear is standing in front of a tree trunk. There are many bushes and trees around the bear. ,all animals are in a field. there is a bear in the field. the bear is big and brown. there are stripes of the bear. there
val_214.jpg, man is falling off of a surfboard. The man is wearing a black wetsuit. The surfboard is white. There are waves crashing all around, a person is surfing on a wave. the water is very choppy. there is some foam where the wave it. the surfboard is red in
